id_transacao,id_cliente,data_transacao,lugar_transacao
692925210,5602,2022-07-01,loja online
806529298,7829,2021-09-26,loja online
552782425,7829,2022-04-16,loja online
601720741,1324,2021-05-30,loja online
178989266,1324,2022-08-01,loja online
371318866,1324,2021-11-08,loja online
103288628,326,2021-02-18,loja online
127977679,326,2021-06-02,loja online
493774566,326,2021-10-13,loja online
128445405,326,2021-03-24,loja online
847067867,326,2021-02-22,loja online
138656291,7224,2021-12-29,loja online
462717879,6999,2022-05-13,loja online
806880804,6999,2022-05-21,loja online
568158278,6999,2022-09-06,loja online
837781057,6999,2022-12-07,loja online
731126100,6999,2022-05-17,loja online
531656969,6999,2022-12-06,loja online
580319514,6999,2022-12-13,loja online
854343531,9938,2021-09-19,loja online
386248842,9938,2022-03-27,loja online
797411989,9938,2022-06-19,loja online
177261276,9938,2021-11-07,loja online
851319373,6422,2021-01-17,loja online
337622173,6422,2021-07-05,loja online
834221902,6422,2021-06-19,loja online
524846385,6422,2022-05-27,loja online
397100624,6422,2021-10-18,loja online
634223194,3182,2022-03-31,loja online
774922932,3182,2022-12-02,loja online
524199340,3182,2022-08-17,loja online
499563132,3182,2022-06-22,loja online
704007272,3182,2022-04-14,loja online
171408658,7300,2022-06-29,loja online
894181982,7300,2022-08-23,loja online
353769942,7300,2022-08-09,loja online
533429879,7300,2022-08-14,loja online
770669468,7300,2022-09-30,loja online
466229548,7300,2022-08-22,loja online
830092858,7300,2022-09-05,loja online
261587321,7300,2022-07-10,loja online
249621638,10424,2021-12-09,loja online
854071559,10424,2022-03-09,loja online
630315842,10424,2022-08-03,loja online
745641034,10424,2022-05-21,loja online
821055504,8727,2021-10-14,loja online
255393106,8727,2022-07-26,loja online
265064826,8727,2021-11-16,loja online
761222063,8727,2021-10-23,loja online
461312774,8727,2022-05-14,loja online
562023578,8727,2022-06-04,loja online
456689888,8727,2022-02-02,loja online
433542896,8727,2021-11-12,loja online
173584823,8727,2021-11-08,loja online
599770895,8727,2022-01-18,loja online
847507108,8727,2022-02-13,loja online
851975813,2798,2020-11-02,loja online
189004605,2798,2021-10-30,loja online
588550696,2798,2021-11-09,loja online
794088664,2798,2021-06-11,loja online
602887471,2798,2021-01-10,loja online
120986532,2798,2021-10-20,loja online
407991135,2798,2022-07-13,loja online
554070526,1030,2021-07-17,loja online
762551271,5176,2021-12-08,loja online
426549456,5552,2021-05-13,loja online
173225263,5552,2022-02-15,loja online
722729276,5552,2021-05-29,loja online
723989825,5552,2021-12-13,loja online
291639443,868,2022-06-08,loja online
370113962,868,2022-11-02,loja online
352359702,380,2020-09-10,loja online
488631580,380,2022-07-29,loja online
245750186,380,2021-06-29,loja online
768674196,380,2021-07-16,loja online
588267250,380,2021-01-10,loja online
735696220,380,2021-11-27,loja online
824420206,380,2022-05-18,loja online
528017854,380,2021-11-07,loja online
480969313,380,2022-04-19,loja online
489255664,380,2021-04-02,loja online
636467085,380,2020-11-10,loja online
725638347,2677,2021-03-31,loja online
884982194,2677,2022-04-10,loja online
734947742,2677,2022-10-03,loja online
656100388,6521,2022-03-18,loja online
188413118,6521,2022-07-06,loja online
630350221,6521,2022-11-08,loja online
495351633,6521,2022-03-27,loja online
448336186,6927,2020-10-05,loja online
772221301,6927,2020-11-03,loja online
453855945,6927,2021-10-11,loja online
455064897,6927,2022-01-10,loja online
749417221,6927,2020-11-12,loja online
731607365,2877,2021-01-21,loja online
502630916,2877,2021-01-26,loja online
233553542,2877,2022-03-28,loja online
562223930,2877,2021-04-13,loja online
140452629,2877,2021-03-31,loja online
173668226,2877,2021-01-30,loja online
835877654,2877,2021-05-30,loja online
489943323,0,2021-05-04,loja online
869147776,0,2021-12-15,loja online
628518795,0,2021-05-18,loja online
468426201,1584,2022-04-01,loja online
619543022,1584,2022-05-20,loja online
193290667,1584,2022-10-24,loja online
123235057,1584,2022-10-26,loja online
588826358,1584,2022-04-17,loja online
479880135,1584,2022-10-11,loja online
503465479,1584,2022-08-16,loja online
319406712,1584,2022-10-29,loja online
566223308,7264,2022-05-12,loja online
837554788,6274,2021-11-15,loja online
605189604,6274,2022-09-15,loja online
792914550,6274,2022-04-02,loja online
860158297,6274,2022-06-22,loja online
356900296,6274,2022-04-08,loja online
742646841,6274,2022-03-26,loja online
232809509,6274,2022-11-25,loja online
183303698,6274,2022-09-09,loja online
838782718,1377,2021-08-31,loja online
549356141,1377,2022-06-11,loja online
723505488,1377,2022-12-02,loja online
895344939,1377,2022-04-09,loja online
466163736,454,2020-11-14,loja online
623456604,454,2021-10-26,loja online
429255669,454,2021-04-08,loja online
882330903,454,2021-03-31,loja online
422662478,454,2021-06-13,loja online
744820589,454,2021-12-25,loja online
750663277,454,2021-10-16,loja online
607844938,454,2021-02-21,loja online
413632656,454,2020-12-13,loja online
895738171,454,2022-09-27,loja online
198758985,454,2022-04-12,loja online
479380775,1755,2022-04-11,loja online
207553087,2075,2021-11-14,loja online
816447341,2075,2022-09-03,loja online
432958588,2075,2022-03-05,loja online
555337787,4785,2022-04-14,loja online
528810368,4785,2022-12-05,loja online
621315615,4785,2022-05-10,loja online
534995379,4785,2022-10-25,loja online
325082463,4785,2022-08-23,loja online
271234544,4785,2022-04-22,loja online
221009891,9076,2021-01-05,loja online
441703603,9076,2021-01-12,loja online
426553183,9076,2021-01-14,loja online
465028861,9076,2022-04-11,loja online
540522881,7079,2020-09-08,loja online
735309774,7079,2021-03-31,loja online
322917416,7079,2022-07-29,loja online
718016786,7079,2022-04-05,loja online
792455311,7079,2021-05-30,loja online
890670744,7079,2021-11-09,loja online
541821116,7079,2021-05-28,loja online
565410304,7079,2020-09-30,loja online
159484778,7079,2021-05-03,loja online
804677981,4653,2021-03-26,loja online
687801794,4653,2021-10-12,loja online
300584832,4653,2021-04-15,loja online
359483018,7375,2020-10-25,loja online
183829078,7375,2021-07-24,loja online
670467685,7375,2021-12-30,loja online
622627317,7375,2021-09-02,loja online
511274898,7375,2022-04-12,loja online
741748810,7375,2021-05-22,loja online
848076893,7375,2021-01-03,loja online
624705470,7375,2022-04-15,loja online
688563263,709,2020-12-09,loja online
759223208,709,2021-01-01,loja online
268181505,460,2020-08-08,loja online
460587084,460,2020-08-12,loja online
744075683,460,2020-10-25,loja online
785091144,3726,2022-02-16,loja online
494032910,6798,2021-03-20,loja online
464920034,6798,2021-08-15,loja online
405519779,6798,2021-07-15,loja online
307119815,6798,2021-05-07,loja online
437476002,6798,2022-09-20,loja online
566164277,5341,2021-01-05,loja online
889465233,5341,2022-01-04,loja online
497771032,5341,2021-07-04,loja online
776090860,5341,2021-06-16,loja online
119348805,5341,2021-02-26,loja online
548802159,5341,2021-01-28,loja online
840546765,1606,2021-05-15,loja online
114372195,9617,2022-04-16,loja online
399107863,3233,2021-03-23,loja online
163956180,3233,2021-06-15,loja online
368384057,3233,2021-10-09,loja online
655767629,3233,2021-11-08,loja online
731731394,3233,2021-12-14,loja online
207572464,3233,2021-03-28,loja online
196349751,3233,2021-06-13,loja online
784427391,89,2021-12-09,loja online
208246667,89,2022-07-17,loja online
356911495,2936,2021-12-04,loja online
206667660,9449,2021-10-04,loja online
412549368,9449,2022-01-29,loja online
508828722,9449,2022-05-18,loja online
697731428,9449,2022-01-24,loja online
344891524,9449,2022-07-08,loja online
631234394,7297,2021-12-26,loja online
382118795,7297,2022-05-22,loja online
857962253,7297,2022-04-11,loja online
811818435,11004,2022-05-17,loja online
509798005,313,2021-10-28,loja online
361311187,313,2022-01-02,loja online
129009044,313,2022-06-05,loja online
686518782,313,2022-10-06,loja online
820516555,313,2022-02-10,loja online
562149925,313,2022-06-23,loja online
877052285,9940,2020-12-23,loja online
391639821,9940,2021-07-18,loja online
222815937,9940,2021-05-08,loja online
496258305,9940,2022-08-24,loja online
416244635,9940,2021-11-22,loja online
712921542,9940,2021-01-28,loja online
422943504,10735,2021-07-31,loja online
146505337,10735,2021-09-25,loja online
610234935,9529,2021-11-28,loja online
610644460,9529,2022-08-08,loja online
632194004,9529,2022-12-03,loja online
889394434,6439,2020-08-17,loja online
187981330,6439,2021-09-17,loja online
611510120,6439,2022-01-08,loja online
678792471,6439,2021-08-06,loja online
412740877,6439,2021-06-25,loja online
504346565,6439,2021-03-22,loja online
545236978,6439,2022-03-17,loja online
785567556,6439,2022-03-19,loja online
365186085,6439,2020-09-07,loja online
845500069,6439,2021-06-05,loja online
590934677,6439,2021-10-10,loja online
307580479,7411,2022-06-05,loja online
687377632,2176,2021-05-20,loja online
373682229,2176,2021-06-21,loja online
224101707,2176,2021-12-29,loja online
830905888,2176,2021-10-18,loja online
412925419,2176,2021-07-28,loja online
425418049,9265,2021-01-09,loja online
705872401,9265,2021-08-09,loja online
565792123,9265,2021-02-26,loja online
390525572,9265,2022-02-05,loja online
321798126,9265,2021-07-26,loja online
431920398,9265,2021-10-01,loja online
524459710,9265,2022-03-13,loja online
866925051,9265,2022-08-21,loja online
518976516,9265,2021-03-07,loja online
759207184,8867,2020-08-31,loja online
555828100,8867,2021-06-15,loja online
583680859,8867,2021-03-17,loja online
821566064,8867,2021-02-22,loja online
854545227,8932,2020-10-29,loja online
116491921,8932,2021-08-27,loja online
378949333,8932,2022-04-01,loja online
501143152,8932,2020-12-07,loja online
859726971,8932,2021-03-28,loja online
289299386,8932,2021-03-08,loja online
448822143,8932,2020-11-02,loja online
306604961,8932,2021-03-10,loja online
443751645,8932,2020-12-16,loja online
417916511,10236,2021-09-16,loja online
411006772,10236,2022-08-21,loja online
722653834,6340,2021-10-27,loja online
213463569,10089,2021-04-05,loja online
407792233,10089,2022-01-11,loja online
326930574,10089,2021-07-02,loja online
827214156,10089,2021-08-17,loja online
879696480,10089,2022-03-29,loja online
650970760,10089,2021-10-03,loja online
476628901,2227,2020-09-22,loja online
518118861,2227,2021-08-18,loja online
726800133,2227,2022-03-13,loja online
464228707,10992,2020-08-29,loja online
744058680,10992,2021-05-22,loja online
523933729,10992,2022-05-01,loja online
609206040,10992,2021-11-07,loja online
887045610,5304,2020-10-13,loja online
558760453,309,2020-10-16,loja online
283318661,309,2022-08-26,loja online
599471208,309,2021-11-19,loja online
267948126,309,2021-01-07,loja online
653073053,309,2021-10-28,loja online
671856900,309,2021-09-20,loja online
738019293,309,2022-02-02,loja online
874799102,309,2021-10-11,loja online
432385893,3406,2020-10-22,loja online
274813899,3406,2022-04-22,loja online
885580302,3406,2021-01-12,loja online
196633963,2661,2021-06-04,loja online
719195979,2661,2021-06-12,loja online
848819121,3153,2021-12-08,loja online
255111140,10264,2020-10-10,loja online
861678310,1184,2021-05-22,loja online
220017146,1184,2021-07-12,loja online
184995075,1184,2021-12-18,loja online
200760138,1184,2021-06-17,loja online
578211725,1184,2021-08-17,loja online
877470682,1184,2021-07-01,loja online
780589373,1184,2022-03-20,loja online
667220810,1184,2021-06-26,loja online
611974147,1184,2021-07-08,loja online
308167828,1184,2021-12-23,loja online
545696603,4200,2022-06-17,loja online
153600312,4200,2022-08-14,loja online
445842254,4200,2022-07-25,loja online
790275566,4200,2022-12-14,loja online
416188275,9396,2020-11-23,loja online
321710222,2387,2021-02-03,loja online
224534624,2387,2021-08-11,loja online
552938706,2387,2021-04-04,loja online
813500240,2387,2021-07-25,loja online
279467770,2387,2022-09-15,loja online
169135943,6690,2021-03-14,loja online
833012250,6690,2021-07-11,loja online
386458174,6690,2021-12-03,loja online
495877564,1225,2022-06-26,loja online
153261195,1225,2022-08-31,loja online
502839495,1225,2022-09-08,loja online
389853121,9703,2020-10-15,loja online
654844582,9703,2021-08-20,loja online
664712628,9703,2021-10-24,loja online
636092391,291,2021-06-19,loja online
399010237,291,2022-08-19,loja online
730850780,291,2021-08-11,loja online
433513275,4557,2021-10-04,loja online
166972024,4557,2022-07-19,loja online
229125097,2379,2020-09-22,loja online
170308579,2379,2021-12-24,loja online
889231972,2379,2021-12-05,loja online
411348376,5726,2022-03-20,loja online
522673381,5726,2022-06-28,loja online
288186342,5726,2022-11-25,loja online
117546127,3066,2022-02-04,loja online
256699637,3066,2022-06-17,loja online
487730619,3066,2022-07-13,loja online
240281344,3066,2022-12-26,loja online
318019937,6336,2022-04-06,loja online
890992775,6336,2022-09-18,loja online
114570323,10967,2021-02-06,loja online
407297936,10967,2021-02-19,loja online
522106723,2304,2021-09-16,loja online
228928064,2304,2022-02-26,loja online
267440020,2304,2022-05-08,loja online
727668917,2304,2022-04-16,loja online
512415524,2304,2021-11-22,loja online
307251768,2304,2022-06-26,loja online
542945421,3445,2021-01-17,loja online
641840272,3445,2021-10-17,loja online
891313013,3445,2021-07-22,loja online
659122458,3445,2021-05-25,loja online
106005316,3445,2021-01-18,loja online
661519956,3445,2021-03-22,loja online
878963601,3445,2022-04-06,loja online
640797202,7828,2022-04-30,loja online
458869577,7828,2022-11-09,loja online
353173003,7828,2022-06-01,loja online
877941237,3762,2021-04-02,loja online
672185942,3762,2021-06-12,loja online
868225422,3762,2021-06-01,loja online
525826626,4391,2021-04-21,loja online
723578135,4391,2021-12-20,loja online
366102669,4391,2021-09-02,loja online
569947030,4391,2021-04-26,loja online
639029695,4391,2022-01-11,loja online
446246584,4391,2022-10-08,loja online
559324288,4391,2022-05-08,loja online
890575789,4391,2022-03-23,loja online
697592964,4391,2021-06-28,loja online
703801387,4669,2021-02-11,loja online
721848234,4669,2021-03-13,loja online
669149142,4669,2022-07-06,loja online
575516892,10144,2020-10-25,loja online
799441916,10144,2021-06-14,loja online
