id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha
7022,1971,Ensino Superior,Casado,76445,1,0,2020-09-28,0
7943,1975,Pós-graduação,Casado,36663,1,0,2022-04-25,0
5272,1965,Pós-graduação,Casado,53843,0,1,2021-06-27,0
5453,1956,Pós-graduação,Casado,90226,0,0,2020-09-26,0
2565,1955,Pós-graduação,Divorciado,70638,0,0,2021-06-01,0
800,1960,Ensino Superior,União estável,44512,1,1,2021-08-30,0
11092,1961,Ensino Superior,Casado,27116,1,1,2022-03-02,0
5062,1963,Pós-graduação,Casado,54072,1,1,2021-07-27,0
8969,1977,Ensino Superior,Casado,71855,0,1,2021-01-16,0
4656,1990,Ensino Médio,Solteiro,51250,1,0,2021-03-30,0
4480,1973,Pós-graduação,Casado,60432,0,1,2022-03-09,0
9971,1964,Pós-graduação,Casado,65526,0,1,2022-04-11,0
6729,1988,Ensino Superior,Solteiro,68655,0,0,2020-08-10,0
1773,1978,Ensino Médio,Casado,12393,0,0,2020-12-04,0
9242,1990,Ensino Superior,Solteiro,64509,0,0,2021-08-17,1
1764,1975,Ensino Superior,Solteiro,33955,1,0,2021-08-09,0
6215,1977,Ensino Superior,Casado,31353,1,1,2021-12-29,1
10099,1984,Ensino Superior,Casado,55434,1,0,2021-10-05,0
5423,1983,Ensino Superior,União estável,28359,1,0,2021-10-27,0
940,1987,Ensino Superior,Solteiro,57100,1,0,2022-05-18,0
3011,1965,Ensino Superior,Casado,69139,0,1,2022-01-27,0
3298,1956,Pós-graduação,Casado,52973,0,1,2020-11-08,0
8286,1965,Pós-graduação,União estável,51717,0,1,2021-08-20,0
9668,1971,Ensino Superior,Casado,18793,1,0,2021-01-12,0
5120,1982,Ensino Médio,União estável,66664,0,0,2020-09-25,0
6097,1959,Ensino Superior,Solteiro,50664,1,1,2021-01-16,0
7019,1963,Ensino Superior,União estável,54414,1,1,2021-01-23,0
7408,1952,Pós-graduação,Casado,54549,0,1,2022-03-03,0
8041,1971,Pós-graduação,Viúva/Viúvo,47111,0,1,2020-09-08,0
252,1963,Pós-graduação,Divorciado,41003,0,0,2021-03-17,0
9986,1982,Ensino Superior,União estável,19444,1,0,2022-02-22,1
3276,1976,Ensino Médio,União estável,36301,1,0,2021-10-25,0
3859,1947,Pós-graduação,União estável,73059,0,1,2021-08-31,0
3570,1969,Pós-graduação,União estável,42731,1,0,2021-10-21,0
3783,1959,Pós-graduação,Casado,52854,1,1,2022-03-24,0
10207,1978,Ensino Superior,União estável,22775,1,0,2021-06-19,0
10906,1948,Pós-graduação,União estável,46681,0,2,2021-10-08,0
3427,1955,Pós-graduação,Casado,59821,0,1,2021-04-12,0
5209,1954,Ensino Superior,Divorciado,50002,0,1,2021-06-17,0
10711,1945,Ensino Superior,Casado,69755,0,0,2021-10-02,0
10785,1969,Ensino Superior,Casado,44078,1,1,2022-06-19,0
2814,1976,Pós-graduação,União estável,30560,1,0,2021-06-27,0
6866,1969,Pós-graduação,União estável,35924,1,1,2022-03-23,0
1665,1964,Pós-graduação,Divorciado,64140,0,2,2021-09-23,1
6575,1981,Ensino Superior,União estável,56386,1,1,2020-10-27,0
3829,1979,Ensino Médio,União estável,24594,1,0,2021-12-10,0
3091,1981,Ensino Médio,União estável,75774,1,0,2022-05-02,0
10141,1960,Pós-graduação,Divorciado,39228,0,0,2021-05-10,0
5177,1974,Pós-graduação,Casado,58494,0,1,2021-12-12,0
7005,1981,Ensino Superior,Solteiro,58684,0,0,2022-06-16,0
6409,1967,Ensino Superior,Divorciado,57136,0,0,2021-05-18,1
7485,1950,Pós-graduação,Viúva/Viúvo,56551,1,1,2022-05-07,0
8079,1982,Ensino Superior,Casado,22448,1,0,2022-02-26,0
8395,1961,Ensino Superior,Solteiro,82014,0,0,2020-08-20,1
10352,1963,Ensino Superior,Viúva/Viúvo,34213,1,1,2020-09-07,1
4931,1977,Ensino Superior,União estável,157146,0,0,2021-04-29,0
13,1947,Pós-graduação,Viúva/Viúvo,25358,0,1,2021-07-22,0
1834,1978,Pós-graduação,Solteiro,35544,1,0,2022-03-08,0
2285,1954,Pós-graduação,União estável,36634,0,1,2021-05-28,0
2295,1954,Pós-graduação,Casado,62670,0,1,2022-02-02,0
1378,1972,Ensino Médio,União estável,50334,0,1,2021-07-24,0
2781,1981,Ensino Superior,Solteiro,72066,0,0,2022-06-23,1
1165,1958,Pós-graduação,Solteiro,50729,1,1,2021-05-02,0
1404,1968,Ensino Superior,União estável,34916,2,0,2021-05-15,0
6457,1976,Ensino Superior,Divorciado,64892,0,1,2022-05-29,0
2639,1966,Ensino Superior,Solteiro,43602,1,1,2022-01-10,0
8299,1989,Pós-graduação,Solteiro,33996,0,0,2021-09-11,0
6437,1985,Ensino Médio,Solteiro,41473,1,0,2021-06-19,0
6912,1967,Pós-graduação,Casado,63246,0,2,2021-08-20,0
7327,1959,Pós-graduação,Casado,36732,1,1,2021-12-29,0
5299,1970,Pós-graduação,Casado,69084,1,0,2021-11-19,0
4127,1967,Pós-graduação,Casado,77766,0,1,2021-02-22,1
8143,1985,Pós-graduação,Solteiro,37929,0,0,2021-07-30,1
1964,1951,Ensino Superior,União estável,86610,0,0,2021-09-05,0
3690,1986,Pós-graduação,Casado,80141,0,0,2021-01-11,1
3433,1955,Ensino Médio,Casado,72635,0,0,2021-06-03,0
3389,1970,Ensino Superior,Casado,69016,0,1,2020-11-22,0
4712,1991,Ensino Médio,União estável,20193,0,0,2020-11-28,0
1170,1975,Ensino Superior,Casado,27573,1,0,2021-03-25,0
6347,1979,Ensino Médio,Solteiro,15862,1,0,2021-06-27,0
4065,1976,Pós-graduação,Casado,49544,1,0,2021-02-12,0
8230,1980,Ensino Superior,Casado,33228,1,0,2022-01-23,0
1215,1978,Ensino Superior,União estável,70440,0,0,2021-10-08,0
5939,1971,Ensino Superior,União estável,38232,1,1,2022-01-17,0
2156,1955,Pós-graduação,Casado,22554,1,1,2020-11-03,0
7788,1983,Pós-graduação,Casado,23536,1,0,2022-06-04,0
10323,1952,Ensino Superior,Casado,49413,0,1,2021-10-25,0
7947,1969,Ensino Superior,Casado,42231,1,1,2022-03-25,0
1891,1980,Pós-graduação,Divorciado,78789,0,0,2020-08-08,1
2570,1968,Ensino Superior,União estável,56534,0,1,2021-07-23,1
9256,1971,Ensino Superior,Solteiro,58350,0,1,2021-01-04,0
295,1989,Ensino Superior,Solteiro,81217,0,0,2021-07-19,0
7397,1951,Ensino Superior,Solteiro,49090,0,1,2021-07-19,0
6349,1987,Pós-graduação,Divorciado,61787,0,0,2021-07-06,0
10790,1985,Pós-graduação,Casado,18169,1,0,2021-02-19,0
10398,1981,Ensino Médio,Solteiro,24336,1,0,2020-08-27,0
2431,1990,Ensino Superior,Casado,18222,0,0,2020-12-31,0
550,1952,Ensino Superior,Divorciado,62335,0,1,2021-05-23,0
1890,1971,Ensino Médio,União estável,42033,1,1,2020-09-19,0
10742,1983,Pós-graduação,Casado,86580,0,0,2021-02-27,0
10356,1957,Pós-graduação,Divorciado,41437,1,1,2020-09-22,0
4676,1951,Pós-graduação,Viúva/Viúvo,73705,0,2,2022-03-05,0
8852,1976,Ensino Superior,Casado,61064,0,1,2020-08-31,0
3565,1955,Pós-graduação,Casado,38452,1,1,2022-03-30,0
5294,1989,Ensino Superior,Solteiro,18358,1,0,2021-11-20,0
1958,1973,Pós-graduação,União estável,55012,0,1,2022-03-21,0
7349,1973,Ensino Médio,União estável,9722,1,0,2020-10-02,1
8799,1984,Pós-graduação,Casado,38175,1,0,2021-09-23,0
1351,1956,Pós-graduação,União estável,58656,0,1,2020-09-20,0
1045,1965,Ensino Superior,União estável,52117,0,1,2020-08-16,0
7732,1978,Ensino Superior,Casado,64813,1,0,2022-01-02,0
8070,1973,Pós-graduação,Casado,54222,0,1,2022-03-01,0
477,1986,Ensino Superior,Casado,83512,0,0,2022-06-17,1
7832,1959,Pós-graduação,Casado,77520,0,1,2021-08-28,1
2202,1978,Ensino Superior,União estável,41154,0,1,2021-04-09,0
7396,1966,Ensino Superior,Casado,80398,0,0,2020-11-10,0
4055,1992,Ensino Médio,Solteiro,18746,1,0,2022-05-29,0
10340,1984,Ensino Superior,União estável,35196,1,0,2020-11-13,0
10091,1956,Ensino Superior,Solteiro,60230,0,1,2021-05-20,0
7629,1977,Ensino Superior,Casado,22108,1,1,2022-05-08,0
10640,1974,Ensino Superior,União estável,44392,1,1,2021-09-05,0
3498,1976,Pós-graduação,Casado,55424,0,1,2020-11-25,1
6742,1979,Ensino Superior,Casado,17688,1,0,2021-01-13,0
1172,1983,Pós-graduação,Casado,92491,0,0,2021-05-01,1
569,1991,Ensino Superior,Solteiro,90273,0,0,2021-12-14,1
4686,1962,Pós-graduação,Viúva/Viúvo,82571,0,0,2022-04-02,0
1381,1982,Pós-graduação,Solteiro,38513,1,0,2022-01-28,1
2634,1979,Pós-graduação,Solteiro,16653,1,0,2022-04-18,1
10905,1955,Ensino Superior,União estável,42586,1,1,2020-10-29,1
1744,1965,Ensino Médio,Solteiro,23529,0,1,2021-01-07,0
1000,1961,Pós-graduação,União estável,74881,1,1,2021-03-08,0
3828,1951,Ensino Superior,Casado,71107,0,1,2021-02-17,0
8605,1964,Pós-graduação,União estável,46910,1,1,2022-03-23,0
10304,1959,Ensino Superior,Casado,18690,0,0,2020-12-28,0
4351,1955,Ensino Superior,Divorciado,37244,1,1,2021-04-27,0
10129,1966,Ensino Superior,União estável,82427,0,0,2022-03-12,0
2499,1958,Ensino Médio,Solteiro,75342,0,1,2021-05-06,0
10092,1954,Ensino Superior,Divorciado,70044,0,1,2021-02-18,0
7500,1967,Ensino Superior,Solteiro,79146,1,1,2022-04-24,0
5796,1963,Ensino Superior,Casado,77437,0,0,2021-11-26,0
10556,1959,Ensino Superior,Casado,54984,0,1,2022-05-24,0
1064,1971,Pós-graduação,Casado,42403,1,0,2021-12-11,0
48,1964,Ensino Superior,União estável,55761,0,1,2022-04-24,0
7610,1983,Ensino Superior,União estável,37292,1,0,2021-04-18,0
263,1945,Pós-graduação,Solteiro,45576,0,0,2022-05-28,1
10814,1947,Ensino Superior,União estável,70321,0,0,2021-01-16,1
9710,1969,Pós-graduação,Divorciado,58086,0,1,2021-01-20,0
9292,1952,Ensino Superior,Casado,81795,0,0,2020-10-26,0
10250,1947,Ensino Médio,União estável,28389,0,0,2020-11-20,0
7881,1946,Pós-graduação,Casado,66835,0,0,2021-09-28,0
5847,1969,Ensino Superior,Divorciado,69901,0,1,2021-05-29,0
737,1949,Pós-graduação,Casado,80360,0,0,2021-03-03,0
3571,1961,Pós-graduação,União estável,63342,0,1,2020-10-16,1
7807,1974,Ensino Superior,Casado,44989,0,1,2020-09-12,0
3878,1980,Ensino Médio,Solteiro,31859,1,0,2022-02-27,0
5092,1949,Pós-graduação,Viúva/Viúvo,51569,0,1,2021-02-12,1
2154,1971,Ensino Superior,Viúva/Viúvo,30372,1,1,2020-12-25,0
5394,1979,Ensino Médio,Solteiro,16014,1,1,2021-03-17,0
3798,1968,Ensino Superior,Casado,41120,1,1,2021-11-06,0
3524,1971,Pós-graduação,Solteiro,39763,1,0,2021-08-04,1
5247,1955,Pós-graduação,Casado,38725,1,1,2022-05-10,0
5883,1972,Ensino Superior,Casado,77981,1,0,2021-05-26,0
2118,1964,Ensino Médio,Casado,62905,0,1,2021-09-10,0
8812,1979,Ensino Médio,Divorciado,13533,1,0,2021-03-10,0
6616,1975,Ensino Superior,União estável,59481,0,1,2021-10-23,0
2797,1977,Ensino Superior,Casado,72117,0,1,2021-08-20,0
4328,1986,Ensino Médio,Casado,21955,1,0,2021-09-07,0
9167,1956,Ensino Superior,Casado,67131,0,1,2021-03-26,0
10560,1980,Pós-graduação,Solteiro,36802,1,0,2022-06-16,0
2631,1982,Ensino Superior,União estável,71853,0,0,2021-05-08,0
8312,1961,Ensino Médio,Casado,28249,0,0,2022-06-15,0
5534,1975,Pós-graduação,Casado,47808,0,1,2021-10-20,0
5093,1974,Pós-graduação,Divorciado,25509,1,0,2020-09-18,1
7592,1946,Pós-graduação,Casado,51012,0,0,2021-04-18,0
8895,1985,Ensino Superior,Solteiro,70596,0,0,2020-10-05,0
8584,1952,Pós-graduação,União estável,85431,0,0,2021-06-08,0
2694,1967,Ensino Superior,Casado,42664,0,1,2022-03-18,0
8910,1955,Ensino Superior,União estável,42586,1,1,2020-10-29,1
7433,1985,Ensino Superior,Solteiro,29760,1,0,2020-08-29,0
164,1977,Pós-graduação,Casado,28973,0,0,2020-10-13,0
10477,1973,Pós-graduação,União estável,39435,1,0,2021-08-06,0
2681,1984,Ensino Médio,Casado,65370,0,0,2021-08-01,0
5150,1979,Ensino Médio,Solteiro,20194,1,0,2020-12-17,0
5283,1976,Pós-graduação,Solteiro,42473,1,1,2022-02-17,0
9645,1968,Ensino Superior,Casado,64590,0,0,2020-10-14,0
10678,1959,Ensino Superior,União estável,71232,0,1,2021-11-28,0
7261,1971,Ensino Superior,União estável,34600,1,1,2021-01-01,1
9648,1967,Ensino Superior,Solteiro,46904,1,1,2020-11-03,0
2870,1973,Ensino Superior,Casado,49094,0,1,2020-09-21,0
8008,1983,Ensino Superior,União estável,36075,1,0,2021-12-09,0
1513,1979,Ensino Médio,União estável,60839,1,1,2020-08-28,0
6173,1979,Ensino Superior,União estável,77298,0,1,2021-11-02,0
1419,1950,Ensino Superior,União estável,34026,1,1,2021-08-05,0
9150,1963,Pós-graduação,Solteiro,48918,1,1,2022-04-12,0
7960,1962,Ensino Médio,União estável,82122,0,0,2021-08-15,0
1250,1976,Ensino Superior,Solteiro,37697,1,0,2022-02-07,0
9905,1952,Ensino Superior,União estável,34074,1,1,2021-07-13,0
10691,1960,Pós-graduação,Casado,28520,1,1,2021-06-14,0
7002,1955,Ensino Superior,Solteiro,62535,0,1,2021-10-03,0
2952,1977,Pós-graduação,Solteiro,36273,1,0,2022-04-16,0
8439,1964,Ensino Superior,União estável,63404,0,2,2022-06-06,0
762,1981,Ensino Médio,União estável,75774,1,0,2022-05-02,0
2831,1976,Ensino Superior,União estável,78416,0,1,2022-06-27,0
6977,1974,Ensino Superior,União estável,75702,0,1,2020-10-14,0
6289,1951,Pós-graduação,União estável,59385,1,1,2021-04-28,0
4168,1966,Ensino Superior,Solteiro,37070,1,1,2021-03-20,1
8397,1951,Ensino Superior,Casado,44689,1,1,2022-01-10,0
9284,1958,Ensino Superior,União estável,53977,0,1,2021-06-08,0
6237,1966,Pós-graduação,Solteiro,7144,0,2,2021-12-07,0
3130,1964,Ensino Superior,Solteiro,18701,1,1,2021-06-04,0
1619,1956,Ensino Superior,Casado,90369,0,0,2022-04-28,1
1990,1974,Pós-graduação,Solteiro,63159,0,0,2020-11-05,0
5513,1966,Ensino Superior,União estável,37758,1,1,2020-10-04,0
269,1963,Pós-graduação,Solteiro,46757,0,1,2020-11-16,0
8093,1969,Pós-graduação,Casado,79734,0,0,2022-06-28,0
10513,1992,Ensino Superior,União estável,63207,0,0,2021-01-20,0
10177,1954,Ensino Superior,Divorciado,72071,0,1,2021-02-14,0
2549,1983,Pós-graduação,União estável,21840,1,0,2021-07-21,0
5782,1982,Ensino Médio,União estável,58582,0,1,2021-09-28,0
10057,1951,Ensino Superior,Solteiro,72282,0,0,2021-07-19,1
10307,1956,Ensino Superior,Casado,50387,0,2,2021-08-31,0
8566,1961,Pós-graduação,União estável,32583,1,1,2022-06-15,0
2415,1962,Ensino Superior,União estável,62568,0,1,2022-04-07,0
5684,1971,Pós-graduação,Divorciado,44635,1,1,2021-10-11,0
8334,1971,Pós-graduação,Solteiro,33316,1,1,2021-10-04,0
9166,1968,Ensino Superior,Casado,63967,0,1,2021-08-09,0
1440,1978,Ensino Médio,União estável,52513,0,0,2020-09-04,0
78,1969,Ensino Superior,Casado,25293,1,0,2021-09-15,0
5441,1965,Pós-graduação,Viúva/Viúvo,54111,0,1,2021-08-25,0
5302,1986,Ensino Superior,União estável,78394,0,0,2021-02-15,1
4687,1958,Pós-graduação,Casado,80739,0,0,2021-05-23,0
1087,1975,Pós-graduação,União estável,22669,1,0,2021-05-22,1
6859,1987,Ensino Superior,Solteiro,29236,1,0,2021-10-08,0
9860,1959,Ensino Superior,União estável,44911,0,1,2021-03-15,0
7129,1962,Pós-graduação,Casado,54693,0,1,2021-02-17,0
5866,1974,Ensino Superior,União estável,48186,1,0,2022-03-20,0
10521,1977,Ensino Superior,Casado,54809,1,1,2021-09-11,1
7393,1978,Ensino Superior,União estável,41580,1,1,2020-12-10,0
7849,1970,Pós-graduação,Casado,80336,0,0,2021-09-09,0
332,1957,Ensino Superior,Casado,47743,0,1,2021-03-22,0
9847,1955,Ensino Médio,Casado,62972,0,1,2020-08-03,0
531,1954,Pós-graduação,Divorciado,57333,0,1,2020-09-22,1
9576,1982,Pós-graduação,União estável,32313,1,0,2021-02-11,0
6906,1953,Pós-graduação,Viúva/Viúvo,84953,0,0,2021-06-03,1
7419,1968,Pós-graduação,Divorciado,27071,1,0,2022-04-23,0
3170,1957,Pós-graduação,União estável,68148,0,0,2021-08-31,0
8527,1965,Pós-graduação,União estável,65735,1,1,2021-12-07,0
7872,1975,Pós-graduação,Casado,86836,0,0,2020-09-12,1
9931,1963,Pós-graduação,Casado,4023,1,1,2022-06-23,0
10595,1990,Ensino Superior,Casado,30093,0,0,2021-07-08,0
4609,1966,Pós-graduação,Casado,57705,0,1,2022-01-11,0
5010,1988,Ensino Superior,Solteiro,25008,1,0,2022-02-02,0
4427,1995,Ensino Médio,Solteiro,83257,0,0,2020-09-18,1
11148,1975,Ensino Superior,União estável,22280,1,0,2021-05-19,0
1168,1978,Pós-graduação,Casado,72159,0,0,2020-10-29,0
9595,1961,Ensino Superior,União estável,64260,0,0,2021-01-11,1
10163,1984,Pós-graduação,Solteiro,82733,0,0,2021-09-10,1
2886,1971,Pós-graduação,Divorciado,74290,0,1,2021-08-12,0
6710,1951,Pós-graduação,Solteiro,58217,2,1,2020-11-17,0
5316,1976,Pós-graduação,União estável,21024,0,0,2021-07-04,0
9029,1972,Pós-graduação,Casado,70116,0,0,2021-01-26,0
521,1985,Ensino Superior,União estável,54006,1,0,2020-09-18,0
1459,1966,Pós-graduação,Casado,69063,0,1,2020-11-07,0
10241,1975,Ensino Médio,Divorciado,11448,0,0,2021-12-15,0
1630,1979,Ensino Superior,Solteiro,61825,0,1,2021-08-07,0
3254,1971,Ensino Superior,Casado,70886,1,0,2021-10-14,0
9064,1982,Ensino Superior,Casado,69109,0,0,2020-11-09,1
3678,1973,Ensino Superior,Viúva/Viúvo,60208,1,1,2020-10-07,1
4227,1968,Pós-graduação,União estável,32889,1,1,2021-09-06,0
9467,1984,Ensino Superior,Solteiro,34738,1,0,2022-05-11,0
8486,1971,Pós-graduação,União estável,30538,1,0,2020-10-01,0
2186,1977,Ensino Médio,União estável,82326,0,0,2022-03-10,1
3286,1967,Pós-graduação,Divorciado,26642,1,0,2022-03-01,0
8602,1964,Ensino Superior,Divorciado,69932,0,1,2021-06-12,0
3722,1972,Ensino Superior,Solteiro,44503,1,1,2022-04-16,0
6715,1948,Pós-graduação,Solteiro,60200,0,1,2021-01-02,0
4796,1952,Ensino Superior,Divorciado,49638,0,1,2022-04-19,0
9612,1987,Ensino Médio,Solteiro,23830,0,0,2022-02-07,0
3766,1959,Pós-graduação,Viúva/Viúvo,33051,0,0,2020-08-16,1
1399,1958,Ensino Superior,Casado,72905,0,0,2022-01-21,0
1570,1951,Pós-graduação,União estável,69702,0,1,2021-02-19,0
3426,1975,Ensino Superior,Divorciado,70300,1,0,2021-07-15,0
3074,1984,Pós-graduação,Casado,70643,0,0,2020-10-15,1
8341,1969,Pós-graduação,Casado,30396,1,0,2022-04-30,1
5180,1968,Pós-graduação,Divorciado,50616,0,1,2022-04-18,0
6461,1969,Pós-graduação,Solteiro,62772,0,1,2021-05-19,0
7679,1985,Pós-graduação,Solteiro,30298,0,0,2022-05-19,0
10702,1984,Ensino Superior,Solteiro,52413,1,0,2020-11-03,0
7505,1957,Pós-graduação,Casado,44155,1,1,2022-01-19,0
5113,1971,Pós-graduação,Divorciado,86979,0,0,2021-11-07,1
10858,1975,Ensino Superior,União estável,76532,1,1,2021-09-09,0
2961,1982,Ensino Superior,Casado,42081,1,0,2021-02-26,0
2747,1988,Pós-graduação,Casado,67546,0,0,2020-08-31,0
3010,1989,Pós-graduação,União estável,88420,0,0,2022-05-02,0
5790,1985,Ensino Superior,Casado,31158,1,0,2021-01-27,0
6892,1968,Ensino Superior,Divorciado,61671,0,1,2022-06-03,0
1743,1974,Ensino Superior,Solteiro,69719,0,0,2022-05-26,0
3578,1949,Ensino Superior,Divorciado,49160,0,1,2021-10-20,0
8462,1978,Ensino Médio,União estável,24882,1,0,2020-09-09,0
5558,1954,Pós-graduação,Solteiro,90933,0,0,2022-03-31,0
4619,1945,Pós-graduação,Solteiro,113734,0,0,2022-05-28,0
8780,1950,Pós-graduação,União estável,59292,0,1,2021-06-13,0
10789,1964,Pós-graduação,Casado,45759,1,1,2021-02-23,0
10779,1983,Ensino Superior,Solteiro,22148,0,0,2022-04-13,0
5896,1987,Pós-graduação,Casado,73395,0,0,2022-03-18,0
2337,1971,Ensino Superior,Divorciado,29819,1,0,2021-10-24,0
10951,1968,Ensino Superior,Casado,45688,0,1,2022-01-25,0
544,1954,Ensino Superior,Casado,62820,0,0,2021-05-11,0
17,1971,Pós-graduação,Casado,60491,0,1,2021-09-06,0
10680,1986,Ensino Superior,União estável,33235,1,0,2022-02-05,0
3265,1959,Ensino Superior,Casado,35701,0,0,2021-03-19,0
5623,1980,Pós-graduação,Casado,31535,1,0,2021-09-26,0
5832,1960,Ensino Médio,União estável,92556,0,0,2022-04-20,0
5544,1970,Ensino Superior,Solteiro,67384,0,1,2020-11-10,0
6417,1971,Pós-graduação,União estável,80573,0,0,2020-10-14,0
5831,1967,Ensino Superior,Casado,77870,0,1,2020-08-22,1
7101,1963,Pós-graduação,Viúva/Viúvo,52278,0,1,2021-01-25,0
10176,1968,Ensino Superior,Solteiro,57107,0,1,2020-08-24,1
2326,1990,Ensino Superior,Casado,18929,0,0,2021-02-16,0
4385,1981,Pós-graduação,Solteiro,36038,1,0,2021-05-31,0
2929,1976,Ensino Superior,Solteiro,20180,0,0,2021-02-20,0
10686,1965,Pós-graduação,União estável,34230,1,1,2020-12-26,0
2546,1977,Ensino Médio,Solteiro,31878,0,1,2022-06-22,0
3283,1972,Ensino Médio,Casado,70932,0,1,2022-01-19,0
3138,1956,Ensino Superior,Solteiro,91249,0,0,2020-10-20,1
4994,1943,Pós-graduação,Solteiro,77598,0,0,2021-10-01,0
7966,1959,Ensino Superior,Solteiro,80982,1,1,2021-01-08,0
3112,1977,Pós-graduação,Casado,22701,1,0,2021-09-05,0
10872,1969,Pós-graduação,Casado,55212,0,1,2020-11-23,0
2181,1970,Ensino Superior,Casado,70617,0,0,2021-06-23,0
1867,1957,Ensino Superior,Solteiro,64849,0,0,2020-11-13,1
1518,1965,Pós-graduação,Casado,62694,1,1,2021-06-17,0
5734,1974,Pós-graduação,Casado,61917,1,1,2021-11-20,0
2878,1947,Pós-graduação,Casado,67472,0,1,2021-09-28,0
1458,1982,Pós-graduação,Casado,21059,1,0,2022-01-07,0
7007,1968,Pós-graduação,Casado,29543,2,0,2022-04-01,0
6200,1951,Ensino Superior,Casado,75903,0,1,2021-04-08,0
1403,1975,Ensino Médio,União estável,34984,1,1,2020-09-06,0
4827,1956,Pós-graduação,Solteiro,54998,0,1,2021-03-10,1
6250,1949,Pós-graduação,Viúva/Viúvo,54356,0,1,2020-11-19,1
9291,1959,Pós-graduação,Casado,34242,0,1,2022-03-23,0
2478,1973,Ensino Superior,Casado,25410,1,0,2021-08-31,0
1139,1984,Pós-graduação,Casado,73356,0,0,2022-02-06,1
5138,1950,Ensino Superior,União estável,28320,0,1,2021-01-14,0
5393,1977,Ensino Superior,Solteiro,23763,1,0,2020-08-07,0
10413,1984,Ensino Superior,Casado,72570,0,0,2022-04-25,0
5015,1976,Pós-graduação,Casado,34529,1,0,2020-09-14,0
10868,1951,Ensino Superior,Viúva/Viúvo,70792,0,0,2021-02-06,0
10676,1982,Ensino Superior,Casado,63211,0,0,2020-11-02,1
2495,1974,Pós-graduação,Casado,83891,0,1,2022-06-20,0
7842,1968,Ensino Superior,Solteiro,36065,1,1,2021-03-31,0
9955,1954,Ensino Superior,União estável,39898,0,1,2021-02-12,0
6663,1940,Pós-graduação,Solteiro,51141,0,0,2021-07-08,0
2162,1976,Ensino Superior,Casado,56939,0,1,2021-09-18,0
3434,1951,Ensino Superior,Solteiro,80872,0,0,2022-05-12,0
7919,1976,Pós-graduação,União estável,72335,0,0,2020-08-13,1
5626,1964,Pós-graduação,Solteiro,61798,0,0,2021-11-23,0
6428,1950,Pós-graduação,Viúva/Viúvo,76842,0,0,2022-05-03,0
8514,1976,Ensino Superior,União estável,29478,1,0,2022-01-17,0
10448,1956,Ensino Superior,Solteiro,46998,0,1,2020-10-22,0
2109,1990,Ensino Superior,Solteiro,96843,0,0,2021-04-23,1
7530,1950,Pós-graduação,Viúva/Viúvo,56551,1,1,2022-05-07,0
8925,1965,Pós-graduação,Casado,70053,0,1,2021-07-03,0
3009,1962,Pós-graduação,Viúva/Viúvo,71670,0,0,2021-07-09,1
6355,1978,Ensino Superior,Casado,44359,1,1,2022-06-17,0
3517,1952,Ensino Superior,Solteiro,40887,1,1,2021-05-06,1
1158,1966,Ensino Superior,Divorciado,48877,0,1,2022-01-05,0
6203,1947,Ensino Superior,União estável,74485,0,0,2021-08-24,0
7165,1972,Ensino Superior,União estável,64474,0,1,2021-10-22,0
3595,1963,Ensino Superior,União estável,77226,0,1,2022-02-28,0
8537,1949,Ensino Superior,Viúva/Viúvo,72643,0,0,2021-02-27,1
4331,1978,Pós-graduação,União estável,85738,0,0,2022-01-23,0
6281,1966,Ensino Superior,Divorciado,55686,0,1,2021-02-14,0
4338,1983,Ensino Superior,Solteiro,39062,1,0,2022-03-25,0
2452,1971,Ensino Superior,União estável,34600,1,1,2021-01-01,1
9507,1975,Ensino Superior,Casado,40794,0,1,2021-04-07,0
8360,1971,Ensino Médio,Casado,54690,1,1,2021-11-07,0
10311,1969,Ensino Superior,Casado,4428,0,1,2021-10-05,0
5117,1963,Ensino Médio,Casado,32632,0,0,2020-08-02,0
4867,1968,Pós-graduação,Solteiro,38236,1,1,2021-09-20,0
9289,1979,Ensino Superior,Casado,36781,1,0,2022-04-10,1
10913,1984,Pós-graduação,Solteiro,31385,1,0,2020-12-05,1
3032,1984,Ensino Superior,Casado,24570,1,0,2021-02-27,0
8524,1974,Pós-graduação,Divorciado,25509,1,0,2020-09-18,1
3334,1951,Ensino Superior,Casado,94642,0,0,2022-02-12,0
4470,1962,Pós-graduação,Casado,58646,0,1,2021-06-10,0
1406,1975,Ensino Superior,Solteiro,53201,1,1,2021-02-12,0
8619,1957,Ensino Superior,União estável,21994,0,1,2020-12-24,0
10821,1978,Ensino Superior,Casado,57113,1,1,2021-02-06,0
4552,1991,Ensino Superior,Casado,51373,0,0,2021-06-22,0
898,1986,Ensino Superior,Casado,23477,1,0,2021-10-21,0
9797,1956,Ensino Superior,Casado,58116,0,1,2022-04-13,0
10949,1963,Pós-graduação,Divorciado,72968,0,0,2021-12-16,1
8212,1971,Pós-graduação,Casado,39791,0,1,2021-03-28,0
6248,1947,Pós-graduação,Solteiro,91712,0,0,2021-10-17,1
10164,1958,Ensino Superior,Solteiro,94472,0,1,2022-04-03,0
4547,1960,Ensino Superior,União estável,13672,1,1,2021-04-17,0
6815,1980,Ensino Médio,Casado,96547,0,0,2022-05-23,1
